visiting.team,home.team,date,visiting.score,home.score
Mt. St. Mary's,Sacred Heart,20120128,81,80
Delaware State,N.C. Central,20120128,76,70
Oklahoma State,Texas A&M,20120128,61,76
Albany,Hartford,20120128,72,60
Md.-East. Shore,N.C. A&T,20120128,66,91
Saint Joseph's,Temple,20120128,60,78
Purdue,Northwestern,20120128,58,56
Miami (Ohio),Western Mich.,20120128,64,73
Liberty,Radford,20120128,67,65
Howard,Savannah State,20120128,50,71
VCU,Georgia State,20120128,59,58
High Point,Winthrop,20120128,52,47
Colorado,UCLA,20120128,60,77
Monmouth,Bryant,20120128,78,68
William & Mary,Old Dominion,20120128,44,68
Southern Ill.,Illinois State,20120128,40,60
Campbell,UNC-Asheville,20120128,84,95
UNI,Missouri State,20120128,51,63
Texas-Arlington,Texas State,20120128,82,79
Davidson,Samford,20120128,74,77
La.-Lafayette,La.-Monroe,20120128,67,60
Sam Houston St.,UTSA,20120128,66,78
Alcorn State,Southern U.,20120128,54,65
Colgate,Holy Cross,20120128,60,76
Washington St.,Arizona State,20120128,67,71
Kennesaw State,Fla. Gulf Coast,20120128,74,92
Jackson State,Miss. Valley St.,20120128,54,60
SIU-Edwardsville,Jacksonville St.,20120128,65,76
Morgan State,Norfolk State,20120128,59,76
TCU,New Mexico,20120128,54,71
Coppin State,Hampton,20120128,73,70
Prairie View A&M,Alabama State,20120128,64,57
North Dakota St.,Oakland,20120128,78,75
Harvard,Brown,20120128,68,59
Bowling Green,Eastern Mich.,20120128,50,55
Texas Southern,Alabama A&M,20120128,73,61
Cincinnati,Rutgers,20120128,54,61
Auburn,Tennessee,20120128,49,64
Bethune-Cookman,Florida A&M,20120128,62,68
La Salle,Duquesne,20120128,71,68
South Dakota St.,IPFW,20120128,74,43
Butler,Green Bay,20120128,68,80
Rhode Island,Dayton,20120128,86,81
Dartmouth,Yale,20120128,52,62
Kent State,Toledo,20120128,77,61
Coastal Caro.,Gardner-Webb,20120128,70,56
Washington,Arizona,20120128,69,67
Southern Miss,UCF,20120128,78,65
Xavier,Charlotte,20120128,74,70
St. Francis (N.Y.),Robert Morris,20120128,81,68
Columbia,Cornell,20120128,60,65
Richmond,St. Bonaventure,20120128,47,62
Akron,Cent. Michigan,20120128,74,64
Bucknell,Navy,20120128,66,51
Long Island,St. Francis (Pa.),20120128,97,76
South Carolina,Mississippi,20120128,62,66
Furman,Citadel,20120128,67,58
Cleveland State,Youngstown St.,20120128,67,47
Ga. Southern,Chattanooga,20120128,75,72
Western Ky.,FIU,20120128,61,51
North Florida,Lipscomb,20120128,71,59
Charleston So.,Presbyterian,20120128,75,64
IUPUI,Western Illinois,20120128,55,57
Illinois,Minnesota,20120128,72,77
Louisville,Seton Hall,20120128,60,51
Houston Baptist,UTPA,20120128,71,81
UC Santa Barb.,Pacific,20120128,56,53
UC Riverside,UC Irvine,20120128,57,65
Denver,UALR,20120128,57,64
UTEP,Houston,20120128,76,81
Tulane,Rice,20120128,74,88
Steph. F. Austin,Texas A&M-C.C.,20120128,64,49
Nevada,Louisiana Tech,20120128,65,63
East Carolina,UAB,20120128,73,66
East. Kentucky,Tennessee State,20120128,85,91
Grambling,Ark.-Pine Bluff,20120128,60,55
UMKC,Oral Roberts,20120128,67,77
Jacksonville,Belmont,20120128,71,85
Tenn.-Martin,Austin Peay,20120128,73,92
Marshall,Memphis,20120128,76,83
Wichita State,Drake,20120128,86,93
NJIT,Utah Valley,20120128,58,81
San Jose State,Utah State,20120128,65,82
Weber State,Idaho State,20120128,62,64
Montana State,Eastern Wash.,20120128,52,69
Fresno State,New Mexico St.,20120128,56,60
South Dakota,Southern Utah,20120128,60,62
San Diego,San Francisco,20120128,70,84
Cal Poly,UC Davis,20120128,67,65
CSU Northridge,CSU Bakersfield,20120128,76,68
Portland,Loyola Marym't,20120128,59,62
Santa Clara,Pepperdine,20120128,62,74
Northern Ariz.,Sacramento St.,20120128,43,77
Utah,USC,20120128,45,62
CSU Fullerton,Long Beach St.,20120128,61,75
Hawaii,Idaho,20120128,76,70
Michigan,Ohio State,20120129,49,64
Georgia Tech,North Carolina,20120129,81,93
Iowa,Indiana,20120129,89,103
Notre Dame,Connecticut,20120129,50,48
New Hampshire,Vermont,20120129,60,77
Miami (Fla.),Boston College,20120129,76,54
Marist,Fairfield,20120129,53,81
Siena,Rider,20120129,72,83
Providence,South Florida,20120129,78,81
Army,Lehigh,20120129,64,83
Loyola Maryland,Canisius,20120129,70,52
Central Ark.,McNeese State,20120129,76,87
Manhattan,Niagara,20120129,87,70
Montana,Portland State,20120129,69,67
Iona,St. Peter's,20120129,64,40
Troy,South Alabama,20120129,66,68
Oregon State,Oregon,20120129,76,71
Indiana State,Evansville,20120129,90,81
Stanford,California,20120129,59,69
Missouri,Texas,20120130,67,66
S.C. Upstate,Jacksonville St.,20120130,82,77
Morgan State,Hampton,20120130,63,68
Western Caro.,Wofford,20120130,56,82
Princeton,Penn,20120130,67,82
Palm Beach Atl.,UCF,20120130,69,84
Pittsburgh,West Virginia,20120130,72,66
Md.-East. Shore,N.C. Central,20120130,46,77
James Madison,East Tenn. St.,20120130,56,70
Kennesaw State,Stetson,20120130,59,75
Mercer,Fla. Gulf Coast,20120130,75,66
Howard,S. Carolina St.,20120130,82,76
Jacksonville,Lipscomb,20120130,68,82
Southeast Mo. St.,Eastern Illinois,20120130,74,53
Delaware State,N.C. A&T,20120130,56,41
North Florida,Belmont,20120130,69,83
Charleston,Samford,20120130,68,52
SIU-Edwardsville,Tennessee Tech,20120130,80,98
Austin Peay,Tennessee State,20120130,57,77
Coppin State,Norfolk State,20120130,87,82
Prairie View A&M,Alabama A&M,20120130,54,64
Grambling,Miss. Valley St.,20120130,59,77
Jackson State,Ark.-Pine Bluff,20120130,69,73
Northern Colo.,Northern Ariz.,20120130,64,62
Texas Southern,Alabama State,20120130,59,66
Tennessee,Kentucky,20120131,44,69
North Carolina,Wake Forest,20120131,68,53
Michigan State,Illinois,20120131,41,42
Seton Hall,Marquette,20120131,59,66
Clemson,Virginia,20120131,61,65
Wisconsin,Penn State,20120131,52,46
Vanderbilt,Arkansas,20120131,74,82
Trinity Baptist,Savannah State,20120131,56,86
Kent State,Cent. Michigan,20120131,67,60
Southern Ill.,UNI,20120131,49,58
Youngstown St.,Milwaukee,20120131,73,65
Oklahoma State,Texas Tech,20120131,80,63
Kansas State,Iowa State,20120131,70,72
New Mexico,Air Force,20120131,81,42
Baylor,Texas A&M,20120201,63,60
Oklahoma,Kansas,20120201,62,84
Colorado State,UNLV,20120201,63,82
Illinois State,Creighton,20120201,74,102
Connecticut,Georgetown,20120201,44,58
Boise State,San Diego State,20120201,56,58
Indiana,Michigan,20120201,56,68
Georgia Tech,Florida State,20120201,54,68
Drexel,Northeastern,20120201,61,53
UMBC,Albany,20120201,76,87
Rutgers,Providence,20120201,67,78
Towson,Hofstra,20120201,49,74
Bowling Green,Western Mich.,20120201,72,48
Ball State,Buffalo,20120201,57,73
Davidson,Furman,20120201,71,53
Binghamton,Stony Brook,20120201,48,82
Charlotte,La Salle,20120201,72,85
Hartford,New Hampshire,20120201,51,52
SMU,East Carolina,20120201,43,62
VCU,William & Mary,20120201,87,78
Oakland,IUPUI,20120201,75,79
Saint Joseph's,Richmond,20120201,70,60
Vermont,Boston U.,20120201,68,67
Tulane,Marshall,20120201,44,63
Toledo,Akron,20120201,72,86
George Mason,Delaware,20120201,60,65
Eastern Mich.,Miami (Ohio),20120201,57,62
Georgia State,UNC-Wilmington,20120201,68,53
Colgate,NJIT,20120201,76,73
Fordham,Temple,20120201,60,78
Xavier,Geo. Washington,20120201,59,58
Duquesne,Dayton,20120201,83,73
Massachusetts,Rhode Island,20120201,78,81
Texas A&M-C.C.,Nicholls State,20120201,61,65
Lamar,Southeastern La.,20120201,83,59
Drake,Indiana State,20120201,54,61
Evansville,Bradley,20120201,92,62
Ohio,Northern Ill.,20120201,67,58
Maryland,Miami (Fla.),20120201,86,90
UTEP,Rice,20120201,75,77
St. Bonaventure,Saint Louis,20120201,62,86
Wyoming,TCU,20120201,52,58
Texas State,Steph. F. Austin,20120201,63,71
N'western St.,Central Ark.,20120201,79,68
McNeese State,Sam Houston St.,20120201,67,61
Georgia,Auburn,20120201,51,59
Peru St.,Neb. Omaha,20120201,71,106
NC State,Boston College,20120201,56,51
Wichita State,Missouri State,20120201,74,67
Memphis,Southern Miss,20120201,72,75
Minnesota,Iowa,20120201,59,63
CSU Bakersfield,New Mexico St.,20120201,57,78
St. John's,DePaul,20120201,87,81
Houston,UAB,20120201,69,80
UTSA,Texas-Arlington,20120201,66,67
Duke,Virginia Tech,20120202,75,60
Southeast Mo. St.,Murray State,20120202,73,81
South Carolina,Florida,20120202,66,74
San Diego,St. Mary's (Cal.),20120202,73,84
Gonzaga,BYU,20120202,73,83
Sacred Heart,Monmouth,20120202,56,63
Citadel,UNC-Greensboro,20120202,71,82
Quinnipiac,Fairleigh D'son,20120202,65,48
Canisius,Iona,20120202,86,105
Cent. Conn. St.,St. Francis (N.Y.),20120202,67,73
Presbyterian,High Point,20120202,65,62
Samford,Appalachian St.,20120202,53,52
Chattanooga,Western Caro.,20120202,76,82
James Madison,Old Dominion,20120202,71,80
UNC-Asheville,VMI,20120202,89,86
Winthrop,Radford,20120202,77,63
Wright State,Butler,20120202,53,64
Charleston,Elon,20120202,98,99
St. Francis (Pa.),Mt. St. Mary's,20120202,51,64
Bryant,Long Island,20120202,70,75
Nebraska,Northwestern,20120202,74,84
Robert Morris,Wagner,20120202,69,80
Gardner-Webb,Liberty,20120202,58,63
Charleston So.,Campbell,20120202,57,62
Southern Va.,Longwood,20120202,84,103
Detroit,Valparaiso,20120202,73,78
Tennessee Tech,Austin Peay,20120202,94,88
Jacksonville St.,Tenn.-Martin,20120202,85,74
Oral Roberts,South Dakota St.,20120202,60,75
IPFW,Western Illinois,20120202,52,62
Utah Valley,UTPA,20120202,77,69
Youngstown St.,Ill.-Chicago,20120202,68,72
Neb. Omaha,Avila,20120202,83,81
Morehead State,SIU-Edwardsville,20120202,53,61
Southern Utah,North Dakota St.,20120202,64,85
Marist,Manhattan,20120202,51,73
East. Kentucky,Eastern Illinois,20120202,47,43
Middle Tenn.,North Texas,20120202,68,66
Florida Atlantic,South Alabama,20120202,56,65
Denver,La.-Lafayette,20120202,71,72
North Dakota,Houston Baptist,20120202,62,69
FIU,Troy,20120202,63,50
Eastern Wash.,Northern Ariz.,20120202,74,68
Portland State,Weber State,20120202,79,92
UCLA,Washington,20120202,69,71
Idaho State,Montana State,20120202,87,86
La.-Monroe,Arkansas State,20120202,64,72
Oregon,Utah,20120202,79,68
Oregon State,Colorado,20120202,60,82
Sacramento St.,Northern Colo.,20120202,73,62
Utah State,Nevada,20120202,52,53
Idaho,Fresno State,20120202,55,65
Arizona State,Stanford,20120202,44,68
Portland,Santa Clara,20120202,84,78
UC Santa Barb.,CSU Northridge,20120202,85,70
Cal Poly,CSU Fullerton,20120202,61,83
USC,Washington St.,20120202,53,60
Pepperdine,Loyola Marym't,20120202,57,67
UC Davis,UC Irvine,20120202,61,68
Pacific,UC Riverside,20120202,60,52
Arizona,California,20120202,78,74
Rider,Loyola Maryland,20120203,46,63
Princeton,Brown,20120203,77,63
Penn,Yale,20120203,53,60
Columbia,Dartmouth,20120203,64,62
St. Peter's,Siena,20120203,63,58
Belmont,Lipscomb,20120203,84,58
Cornell,Harvard,20120203,60,71
Niagara,Fairfield,20120203,69,77
Cleveland State,Loyola Chicago,20120203,65,47
Doane,Kentucky,20120204,15-Sep,86
Syracuse,St. John's,20120204,95,70
Ohio State,Wisconsin,20120204,58,52
Kansas,Missouri,20120204,71,74
North Carolina,Maryland,20120204,83,74
Baylor,Oklahoma State,20120204,64,60
Murray State,Tenn.-Martin,20120204,65,58
UNLV,Wyoming,20120204,66,68
Vanderbilt,Florida,20120204,65,73
Creighton,UNI,20120204,62,65
South Florida,Georgetown,20120204,45,75
Marquette,Notre Dame,20120204,59,76
Virginia,Florida State,20120204,55,58
TCU,San Diego State,20120204,73,83
Indiana,Purdue,20120204,78,61
Auburn,Mississippi St.,20120204,88,91
Gonzaga,Pepperdine,20120204,72,60
Detroit,Butler,20120204,65,61
Seton Hall,Connecticut,20120204,46,69
La Salle,Saint Joseph's,20120204,66,70
IPFW,IUPUI,20120204,63,66
Navy,Lafayette,20120204,41,62
Wake Forest,NC State,20120204,76,87
Hartford,Vermont,20120204,56,82
Charlotte,Fordham,20120204,69,62
Xavier,Memphis,20120204,68,72
Boston College,Georgia Tech,20120204,47,51
Winthrop,VMI,20120204,79,86
Arkansas,LSU,20120204,65,71
Charleston So.,Coastal Caro.,20120204,58,71
Milwaukee,Green Bay,20120204,81,75
Sacred Heart,Fairleigh D'son,20120204,66,57
Ga. Southern,Western Caro.,20120204,68,65
Holy Cross,Lehigh,20120204,51,75
American,Colgate,20120204,59,58
Temple,Rhode Island,20120204,73,56
Charleston,Appalachian St.,20120204,74,62
Delaware,James Madison,20120204,85,80
Samford,Wofford,20120204,66,61
Cent. Michigan,Ohio,20120204,42,68
Penn State,Iowa,20120204,64,77
East Tenn. St.,Kennesaw State,20120204,64,59
Arizona,Stanford,20120204,56,43
UNC-Greensboro,Furman,20120204,85,93
UCF,SMU,20120204,59,52
Texas A&M-C.C.,N'western St.,20120204,68,82
UTSA,Lamar,20120204,66,80
Evansville,Southern Ill.,20120204,52,53
Fla. Gulf Coast,Jacksonville,20120204,65,55
Presbyterian,Campbell,20120204,69,67
Maine,UMBC,20120204,77,76
Georgia State,Hofstra,20120204,59,43
New Mexico,Boise State,20120204,65,49
Miami (Ohio),Ball State,20120204,59,53
Texas A&M,Kansas State,20120204,53,64
Clemson,Virginia Tech,20120204,65,67
Chattanooga,Davidson,20120204,61,88
Robert Morris,Mt. St. Mary's,20120204,67,62
Howard,Md.-East. Shore,20120204,65,78
N.C. A&T,Bethune-Cookman,20120204,79,92
Savannah State,S. Carolina St.,20120204,73,60
Rutgers,Louisville,20120204,66,78
Middle Tenn.,Denver,20120204,60,75
Coppin State,Morgan State,20120204,88,86
Bryant,St. Francis (N.Y.),20120204,67,80
Cent. Conn. St.,Long Island,20120204,80,95
S.C. Upstate,Mercer,20120204,47,61
Texas State,Nicholls State,20120204,75,96
Dayton,Saint Louis,20120204,50,58
UCLA,Washington St.,20120204,63,60
Air Force,Colorado State,20120204,49,67
Old Dominion,George Mason,20120204,50,54
Rice,East Carolina,20120204,68,82
Texas-Arlington,Central Ark.,20120204,69,61
Oregon State,Utah,20120204,76,58
Arizona State,California,20120204,47,68
Alabama State,Miss. Valley St.,20120204,58,70
Tennessee Tech,Jacksonville St.,20120204,76,68
NJIT,Chicago State,20120204,73,64
Iowa State,Oklahoma,20120204,77,70
Southern U.,Grambling,20120204,57,53
N.C. Central,Florida A&M,20120204,78,61
Northern Ill.,Bowling Green,20120204,40,65
Penn,Brown,20120204,65,48
Alcorn State,Jackson State,20120204,57,46
Texas Tech,Texas,20120204,57,74
